# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
1 0.372086 0.372187 1 0.728623 0.857061
2 0.147333 0.151448 1.00001 0.565652 0.75402
3 0.0682836 0.0622165 1.00001 0.453013 0.666866
4 0.0344629 0.0256988 1.00001 0.371447 0.592652
5 0.0173033 0.0124403 1.00001 0.3088 0.528486
6 0.00820508 0.00612911 1.00001 0.258102 0.471428
7 0.00484606 0.0030534 1.00001 0.218046 0.421633
8 0.0057547 0.00171924 1.00001 0.187807 0.377381
9 0.000699017 -0.00457154 1.00001 0.163212 0.339338
10 -0.000142078 -0.00508237 1.00001 0.143585 0.30508
11 -0.00147797 -0.0009641 1.00001 0.126046 0.274987
12 -0.000700127 -0.00187427 1.00001 0.110026 0.248172
13 -0.00455769 -0.000532064 1.00001 0.0974326 0.223923
14 -0.00799498 0.00235443 1.00001 0.0859918 0.201609
15 -0.00637926 0.00102884 1.00001 0.0758253 0.181773
16 -0.00268359 0.00305983 1.00001 0.0660804 0.16317
17 0.000872704 -0.00170971 1.00001 0.0566889 0.146688
18 0.000426693 5.56827e-06 1.00001 0.0492158 0.132767
19 0.00102816 -0.000828485 1.00001 0.0428044 0.12114
20 0.00241873 -0.00254591 1.00001 0.0374019 0.109894
21 0.00291352 -0.00301439 1.00001 0.0339478 0.100287
22 -0.00195668 -0.00621606 1.00001 0.0325001 0.0927588
23 -0.00307492 -0.00554871 1.00001 0.0305403 0.0850586
24 -0.0031296 -0.00304763 1.00001 0.0274167 0.0780053
25 0.000897363 -0.00191661 1.00001 0.0248147 0.0715406
26 0.00188427 -0.00170971 1.00001 0.0227429 0.0656799
27 0.00109732 0.00067131 1.00001 0.0214578 0.059987
28 0.000537124 0.000159943 1.00001 0.0202881 0.0551962
29 -0.000499101 0.00245895 1.00001 0.0182348 0.0505882
30 -0.00349842 0.0021636 1.00001 0.0138231 0.0454658
31 -0.00390958 0.0013794 1.00001 0.0116184 0.0418791
32 -0.00131071 -5.28584e-05 1.00001 0.0115357 0.0377398
33 -0.00396212 -0.00128947 1.00001 0.0103504 0.0343831
34 -0.00655348 0.000783875 1.00001 0.0085835 0.0307891
35 -0.00619914 -0.0033939 1.00001 0.00640257 0.029072
36 -0.00424034 -0.000597995 1.00001 0.0046162 0.0271266
37 -0.00374501 -0.000822589 1.00001 0.00387694 0.0256769
38 -0.000627758 -0.00127553 1.00001 0.00135839 0.0238157
39 0.00513715 -0.00379163 1.00001 0.00179124 0.0207855
40 0.000916662 -0.00108363 1.00001 0.0010377 0.018722
41 -0.00482519 0.00402253 1.00001 0.000239974 0.0175304
42 -0.00266429 0.00333803 1.00001 0.00212521 0.01692
43 -0.000727467 0.000737241 1.00001 0.000961936 0.0161554
44 0.000874312 0.00394106 1.00001 1.82028e-05 0.0156048
45 -0.00113917 0.00432592 1.00001 0.00124698 0.014708
46 -0.00445369 0.00451836 1.00001 0.000529633 0.0140573
47 -0.00228743 0.000418843 1.00001 0.000104574 0.0128691
48 -0.00221453 -0.000600139 1.00001 0.000707417 0.0114459
49 0.000199399 -0.000314974 1.00001 0.00149322 0.0105811
50 -0.00184625 0.00242197 1.00001 0.00153962 0.00964436
51 0.00208422 0.0020505 1.00001 0.00113039 0.00813468
52 -0.00221882 0.000592515 1.00001 0.00205113 0.00687725
53 -0.00236999 0.000521224 1.00001 0.00490863 0.00544807
54 -0.00191969 -0.000242075 1.00001 0.00563514 0.00369871
55 -0.00324861 -0.000550289 1.00001 0.00743222 0.00256079
56 -0.0013729 -0.000806508 1.00001 0.00781349 0.0020996
57 0.000383808 0.000167984 1.00001 0.00737656 0.00223303
58 -0.00326737 0.00176909 1.00001 0.00572213 0.00342924
59 -0.00383024 0.00135903 1.00001 0.00601451 0.00383232
60 -0.000156015 0.0060471 1.00001 0.0061376 0.00340394
61 0.00264281 0.00421389 1.00001 0.00645072 0.00344499
