# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
1 0.764216 0.435819 1.0002 0.913715 0.830482
2 0.586218 0.187833 1.00028 0.837449 0.748129
3 0.451254 0.0812174 1.00031 0.769562 0.679819
4 0.347122 0.0373697 1.00032 0.708087 0.62187
5 0.266779 0.0193893 1.00032 0.653678 0.572184
6 0.205812 0.00807858 1.00033 0.604149 0.52786
7 0.162299 0.00510988 1.00033 0.559309 0.488143
8 0.127839 0.00314065 1.00033 0.518391 0.452432
9 0.100912 0.00220056 1.00033 0.48123 0.420123
10 0.0801144 0.00353647 1.00033 0.446908 0.390539
11 0.0645948 0.00573331 1.00033 0.414896 0.362836
12 0.051848 0.00800931 1.00033 0.385802 0.337292
13 0.041656 0.00402136 1.00033 0.358486 0.313046
14 0.0343129 0.00113183 1.00033 0.333085 0.290545
15 0.0288383 -0.00152021 1.00033 0.30884 0.26946
16 0.0254065 -0.00157958 1.00033 0.285896 0.250237
17 0.021931 -0.0024603 1.00033 0.264528 0.232384
18 0.0184066 -0.00333112 1.00033 0.244854 0.216451
19 0.0144518 -0.00347955 1.00033 0.22644 0.202209
20 0.00992505 0.00405105 1.00033 0.209555 0.188569
21 0.00569245 0.00358595 1.00033 0.193053 0.177288
22 0.00185206 0.00227972 1.00033 0.177965 0.166366
23 -0.00106773 0.000498506 1.00033 0.163815 0.155926
24 -0.00184671 -0.00247019 1.00033 0.150963 0.145897
25 -0.00486455 -0.00615138 1.00033 0.138268 0.136073
26 -0.00601394 -0.003816 1.00033 0.126569 0.126831
27 -0.00571433 -0.00158948 1.00033 0.115905 0.118335
28 -0.00518049 -0.000441582 1.00033 0.106635 0.109683
29 -0.00507699 0.00229952 1.00033 0.0983218 0.102177
30 -0.00397662 0.00217087 1.00033 0.0908202 0.0954715
31 -0.00406923 0.00137922 1.00033 0.0835245 0.0889091
32 -0.00437428 0.00254691 1.00033 0.0767481 0.0822129
33 -0.00381865 0.00225004 1.00033 0.0709057 0.0768202
34 -0.00492447 0.0043974 1.00033 0.0656876 0.0724749
35 -0.00573612 0.00118131 1.00033 0.0606964 0.0682285
36 -0.0066077 -0.00207437 1.00033 0.0565023 0.0638609
37 -0.00439062 -6.5547e-05 1.00033 0.0525801 0.0598611
38 -0.00326302 -0.000827513 1.00033 0.0494399 0.0568898
39 -0.0035136 0.00230941 1.00033 0.0458462 0.053501
40 -0.00404744 0.00363543 1.00033 0.0421567 0.0503869
41 -0.00283268 0.000795376 1.00033 0.0390368 0.0477469
42 -0.00339376 -0.000580121 1.00033 0.036917 0.0453458
43 -0.00410736 -0.00135198 1.00033 0.0345386 0.0430347
44 -0.00384044 -0.00145094 1.00033 0.0321702 0.0412562
45 -0.00604118 0.00105266 1.00033 0.0296955 0.0390804
46 -0.0065151 -0.000233773 1.00033 0.0271897 0.0372586
47 -0.00581783 -0.000985844 1.00033 0.0247434 0.0354541
48 -0.00383499 0.000745897 1.00033 0.0229088 0.0340993
49 -0.00398207 0.000696419 1.00033 0.0210481 0.0331703
50 -0.00281089 0.000973498 1.00033 0.0198549 0.0313045
51 -0.00122571 0.00391251 1.00033 0.0186655 0.0297965
52 -0.00181947 0.0041599 1.00033 0.0176317 0.0289046
53 -0.0041237 0.00201254 1.00033 0.0165223 0.027883
54 -0.00565986 8.28879e-05 1.00033 0.0156536 0.027269
55 -0.00570344 -0.00128271 1.00033 0.0147023 0.026269
56 -0.00539839 -0.00321237 1.00033 0.0136508 0.025053
57 -0.00574702 -0.00371705 1.00033 0.0129129 0.023886
58 -0.00520228 -0.00221291 1.00033 0.0123474 0.0225162
59 -0.00178134 -0.0013025 1.00033 0.0124477 0.0222507
60 -0.00171052 -0.00134209 1.00033 0.0128546 0.0220726
61 -0.00238055 -0.000411895 1.00033 0.013437 0.0219882
62 -0.00269649 0.00281409 1.00033 0.0139094 0.0213737
63 -0.00140547 0.00480312 1.00033 0.0145437 0.0203934
64 2.71884e-05 0.00200265 1.00033 0.0155607 0.0199404
65 0.00119837 -0.000758243 1.00033 0.0163646 0.0197452
66 0.002168 0.00055788 1.00033 0.0172564 0.0188399
67 0.00134545 3.34096e-05 1.00033 0.0173225 0.0179725
68 0.00105129 -0.00092647 1.00033 0.0169531 0.0165837
69 -2.72853e-05 -0.000669182 1.00033 0.0159562 0.0146432
