# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
1 0.357119 0.360694 1.00001 0.683831 0.81463
2 0.131384 0.130704 1.00001 0.502051 0.685133
3 0.0505563 0.0512399 1.00001 0.385078 0.580572
4 0.0236851 0.0193376 1.00001 0.302482 0.493849
5 0.0106412 0.00867708 1.00001 0.240517 0.421182
6 0.00507333 0.0051438 1.00001 0.19423 0.360762
7 0.00437735 0.00451615 1.00001 0.159203 0.309256
8 0.00122097 0.00656603 1.00001 0.130782 0.265068
9 -0.00160837 0.00239006 1.00001 0.106731 0.229261
10 -0.000665093 0.00136286 1.00001 0.0879215 0.199902
11 -0.000671654 0.00197447 1.00001 0.0749239 0.174708
12 0.000764214 0.00300217 1.00001 0.061736 0.15326
13 0.00120431 -2.42815e-05 1.00001 0.0504753 0.132072
14 0.00227528 -8.54422e-05 1.00001 0.0403887 0.113633
15 0.00362939 5.84358e-05 1.00001 0.0327286 0.0984828
16 0.00165097 0.00117888 1.00001 0.0277754 0.0861506
17 -0.00343437 -0.00325126 1.00001 0.0231092 0.0739504
18 0.000158071 -0.00269781 1.00001 0.0185062 0.0634896
19 -0.00212922 0.00186368 1.00001 0.0155939 0.0555863
20 0.000518426 -0.000338106 1.00001 0.0107383 0.0498347
21 0.000578485 0.00123753 1.00001 0.00843568 0.0455668
22 -0.00213225 -0.0055508 1.00001 0.00511521 0.0408281
23 -0.00187233 -0.00545455 1.00001 0.00314232 0.0368469
24 -0.00391434 -0.00135728 1.00001 0.00229585 0.0319143
25 -0.00350604 -0.00352097 1.00001 0.00169747 0.0272263
26 0.000559811 -0.00475872 1.00001 0.000637283 0.0241514
27 0.00353047 -0.00380321 1.00001 0.00194909 0.0209476
28 0.00319787 -0.000893064 1.00001 0.00289805 0.018878
29 0.00254933 0.00105305 1.00001 0.00180973 0.0161473
30 0.00352744 0.00240009 1.00001 0.00108007 0.0132342
31 0.00264977 0.00129519 1.00001 0.00122417 0.0112546
32 0.00646277 -0.000958737 1.00001 0.00219439 0.0110919
33 0.00434051 -0.00386136 1.00001 0.00235649 0.0123205
34 -0.00236593 -0.00318559 1.00001 0.00306171 0.012521
35 -0.00382299 -0.00160243 1.00001 0.0014478 0.0118439
36 0.00165097 -0.000529609 1.00001 -9.11061e-06 0.0108711
37 0.000394774 0.00109867 1.00001 -0.00172545 0.00968989
38 -0.0013636 -0.00251583 1.00001 -0.00243303 0.00745861
39 0.00106905 -0.00225564 1.00001 -0.00334722 0.0057501
40 -0.000436464 -0.00254089 1.00001 -0.00237786 0.00407896
41 0.00118009 -0.00349189 1.00001 -0.00110215 0.00283252
42 0.000217625 -0.00359667 1.00001 -0.00166325 0.00123524
43 0.00123914 -0.00280609 1.00001 0.000713237 -0.00041399
44 0.00257053 -0.00118082 1.00001 0.000407935 -0.00198214
45 0.000281217 -0.000299505 1.00001 -0.000137454 -0.00402457
46 -0.000122037 -0.000991823 1.00001 -0.00107672 -0.00411003
47 0.00437029 0.00132476 1.00001 -0.00136202 -0.00419188
48 0.00250542 0.000551732 1.00001 -0.00149099 -0.00538966
49 0.00215113 -0.000555176 1.00001 -0.000275911 -0.00458746
50 0.00447072 0.00310995 1.00001 0.000892186 -0.00496747
51 0.0039423 0.00144357 1.00001 -0.000124254 -0.00604389
52 0.00368743 -0.00164253 1.00001 -0.00145356 -0.00727769
53 -0.000566677 -0.0017052 1.00001 -0.00379316 -0.00706336
54 -0.000147272 0.00180352 1.00001 -0.00448518 -0.00684332
55 -0.0020621 -0.000147104 1.00001 -0.0042506 -0.00611835
56 -0.000816502 -0.000783276 1.00001 -0.00329654 -0.00517724
57 0.00273254 -0.000152619 1.00001 -0.00227777 -0.00386438
58 0.00354409 -0.000532617 1.00001 -0.00209983 -0.00246335
59 0.00237218 0.000203818 1.00001 -0.00104461 -0.000281112
60 0.00198861 -0.00139238 1.00001 -0.000717438 0.0006849
61 0.000763709 0.00121447 1.00001 -5.75049e-05 0.00164861
62 -0.0013 0.000691599 1.00001 -0.000472013 0.00151138
63 -0.000988605 0.00288286 1.00001 -0.00187629 0.000975858
64 0.000647629 -0.00100937 1.00001 -0.00164834 -0.000465873
65 0.000724847 -0.00210324 1.00001 -0.00209738 -0.000910833
66 0.000508332 0.000408355 1.00001 -0.00296715 -0.0012219
67 0.000364493 -0.000363673 1.00001 -0.00264312 1.36764e-05
68 0.00155457 0.000403843 1.00001 -0.00416316 0.00101588
69 0.000957514 -0.00113169 1.00001 -0.00534825 0.00112677
70 0.00184124 -0.00281261 1.00001 -0.00634814 0.0016876
71 0.00361929 -0.00163451 1.00001 -0.00840899 0.00161406
72 0.00107864 0.000816929 1.00001 -0.00986195 0.00139872
73 0.0016762 0.000538698 1.00001 -0.0123338 0.000437031
74 -0.00154983 0.00130722 1.00001 -0.0103894 0.000588359
75 -0.00183751 -0.00108306 1.00001 -0.0115559 0.000429147
76 0.00132948 0.000255453 1.00001 -0.0115402 0.000340743
77 0.00154397 -0.000740664 1.00001 -0.0109355 0.000268616
78 -0.00245475 -3.53105e-05 1.00001 -0.0105838 8.78763e-05
79 -0.00297157 0.00426098 1.00001 -0.00993195 5.54533e-05
80 0.0013103 0.00255499 1.00001 -0.00919051 0.00120115
81 0.00227427 0.00340122 1.00001 -0.00675677 0.00161776
82 0.0021592 0.0034719 1.00001 -0.00470141 0.00255854
83 0.00495826 -0.00192227 1.00001 -0.00429908 0.00300452
84 0.00381108 -0.00112969 1.00001 -0.00430157 0.00300863
85 0.00134664 -5.73684e-05 1.00001 -0.00320045 0.00451642
86 0.00237218 -0.000970267 1.00001 -0.00346842 0.00501263
87 0.00241407 -0.00140942 1.00001 -0.0033384 0.00570472
88 0.00404425 0.000429912 1.00001 -0.00235146 0.00670665
89 0.00300861 0.00439433 1.00001 -0.00239546 0.00700756
90 0.00369046 0.00104503 1.00001 -0.00308822 0.00786579
91 -0.000333506 0.00581807 1.00001 -0.00205624 0.00978193
92 -0.00258598 0.00555889 1.00001 -0.00182698 0.010954
93 -0.000133645 0.000941255 1.00001 -0.000497149 0.0113251
94 -0.001407 -0.0034934 1.00001 -0.00173925 0.0106799
95 0.00265229 -0.0012505 1.00001 -0.00215594 0.00950734
96 0.00248372 -0.00132319 1.00001 -0.00494288 0.00784831
97 -0.0030402 -0.00240403 1.00001 -0.00764305 0.00547165
98 -0.00105371 0.00106909 1.00001 -0.00738959 0.00324555
99 -2.86677e-05 0.00227426 1.00001 -0.00716363 0.00287176
100 1.00677 0.687092 0.996265 8924.52 0.0027922
