# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
1 0.787447 0.685863 1 0.995949 0.916176
2 0.624906 0.502616 1 0.991967 0.915943
3 0.515504 0.387433 1 0.98799 0.915713
4 0.431108 0.31937 1 0.984017 0.915486
5 0.390473 0.277485 1 0.980045 0.915253
6 0.346712 0.214657 1 0.976074 0.915018
7 0.315454 0.167537 1 0.972102 0.914778
8 0.293573 0.146594 1 0.968129 0.914535
9 0.25919 0.136123 1 0.964155 0.914298
10 0.231058 0.109945 1 0.960182 0.914054
11 0.212303 0.104709 1 0.956194 0.913806
12 0.187297 0.0890026 1 0.952207 0.913553
13 0.168542 0.0785313 1 0.948223 0.913303
14 0.14041 0.0680601 1 0.94424 0.913049
15 0.137284 0.0471176 1 0.940261 0.91279
16 0.131033 0.041882 1 0.93628 0.91253
17 0.112278 0.041882 1 0.932297 0.91227
18 0.0997748 0.041882 1 0.928315 0.912009
19 0.0841459 0.0366464 1 0.924329 0.911743
20 0.0841459 0.0314108 1 0.920345 0.911478
21 0.0747686 0.0314108 1 0.916359 0.911209
22 0.0747686 0.041882 1 0.912372 0.910936
23 0.0841459 0.0575889 1 0.908382 0.910663
24 0.0935233 0.0628245 1 0.90439 0.910391
25 0.0810201 0.0575889 1 0.900394 0.910119
26 0.0591397 0.0523533 1 0.896399 0.909841
27 0.0466365 0.0523533 1 0.892399 0.909566
28 0.0310076 0.0471176 1 0.888399 0.909281
29 0.0341334 0.041882 1 0.884397 0.908994
30 0.040385 0.0314108 1 0.880393 0.908708
31 0.0466365 0.0261752 1 0.876393 0.908425
32 0.0435107 0.0104683 1 0.872392 0.90813
33 0.0278818 0.0104683 1 0.868385 0.907836
34 0.0185045 0.0157039 1 0.864379 0.907544
35 0.0153787 0.0104683 1 0.860379 0.907246
36 0.0216303 0.0104683 1 0.856381 0.906949
37 0.0153787 0.0104683 1 0.852382 0.906649
38 0.0216303 0.0157039 1 0.848384 0.906347
39 0.0341334 0.0157039 1 0.844383 0.906045
40 0.0372592 0.0104683 1 0.840381 0.905746
41 0.0435107 0.0157039 1 0.836382 0.905441
42 0.0466365 0.0209396 1 0.832382 0.905134
43 0.0591397 0.0261752 1 0.828384 0.904826
44 0.0653912 0.0314108 1 0.824386 0.904519
45 0.068517 0.0471176 1 0.820373 0.904212
46 0.0810201 0.0575889 1 0.81636 0.903903
47 0.102901 0.0575889 1 0.812348 0.90359
48 0.112278 0.0575889 1 0.808335 0.903276
49 0.102901 0.0628245 1 0.804318 0.90296
50 0.0935233 0.0680601 1 0.800297 0.902642
51 0.0903975 0.0680601 1 0.796278 0.902325
52 0.0903975 0.0732957 1 0.792255 0.902008
53 0.0903975 0.0732957 1 0.788232 0.901689
54 0.0810201 0.0628245 1 0.784208 0.90137
55 0.0716428 0.041882 1 0.780169 0.901049
56 0.0653912 0.0209396 1 0.776131 0.900729
57 0.0653912 0.00523271 1 0.772094 0.900406
58 0.0591397 -0.00523853 1 0.768061 0.900083
59 0.0560139 0.00523271 1 0.764024 0.899757
60 0.0466365 0.0104683 1 0.759984 0.899428
61 0.0341334 0.0104683 1 0.755945 0.8991
62 0.0247561 0.0157039 1 0.751905 0.898771
63 0.0122529 0.0157039 1 0.747864 0.898441
64 0.0153787 -2.91028e-06 1 0.743827 0.898109
65 0.0153787 -0.00523853 1 0.739787 0.897777
66 0.0153787 -2.91028e-06 1 0.735747 0.897443
67 0.00912715 0.00523271 1 0.731708 0.897109
68 0.00600136 -2.91028e-06 1 0.727666 0.896773
69 0.00600136 -0.0104741 1 0.723622 0.896434
70 0.00287558 -0.026181 1 0.719578 0.896095
71 0.00287558 -0.026181 1 0.715532 0.895757
72 0.0122529 -0.0209454 1 0.711487 0.895418
73 0.0153787 -0.0157098 1 0.707442 0.895079
74 0.0185045 -0.0157098 1 0.703395 0.894739
75 0.0185045 -0.0104741 1 0.699349 0.894398
76 0.0216303 0.0157039 1 0.695304 0.894057
77 0.0341334 0.0209396 1 0.691256 0.893716
78 0.0372592 0.0209396 1 0.687203 0.893373
79 0.0341334 0.00523271 1 0.683157 0.893031
80 0.0341334 0.0104683 1 0.679112 0.892689
81 0.0341334 0.0104683 1 0.675066 0.892348
82 0.0341334 -2.91028e-06 1 0.671021 0.892007
83 0.0341334 -0.0209454 1 0.666975 0.891666
84 0.0310076 -0.0418878 1 0.662926 0.891325
85 0.0341334 -0.0418878 1 0.65888 0.890984
86 0.0341334 -0.026181 1 0.654835 0.890643
87 0.0372592 -0.0209454 1 0.650785 0.890302
88 0.0372592 -0.00523853 1 0.646735 0.889961
89 0.0341334 0.00523271 1 0.642693 0.889621
90 0.0341334 0.00523271 1 0.63865 0.88928
91 0.040385 -2.91028e-06 1 0.634609 0.888939
92 0.0466365 0.00523271 1 0.630567 0.888598
93 0.0528881 0.0157039 1 0.626525 0.888257
94 0.0466365 0.0261752 1 0.622482 0.887917
95 0.0372592 0.0261752 1 0.618439 0.887576
96 0.0310076 0.0366464 1 0.614397 0.887235
97 0.0278818 0.0366464 1 0.610355 0.886894
98 0.0216303 0.0366464 1 0.606313 0.886553
99 0.0185045 0.0261752 1 0.60227 0.886212
100 0.596774 1.63875 0.0812982 9.81923e+06 0.885871
