# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
1 0.33046 0.329108 1 0.560992 0.68627
2 0.112402 0.112546 1 0.342662 0.492322
3 0.0379962 0.0424948 1 0.221449 0.353871
4 0.0132999 0.0175711 1 0.149219 0.255215
5 0.00471684 0.00265031 1 0.102886 0.185134
6 0.00205982 -0.000304267 1 0.0706473 0.133703
7 0.000590401 0.00223242 1 0.0499747 0.0965625
8 -0.00184427 0.00208864 1 0.0365353 0.0701564
9 -0.00149723 -0.000327891 1 0.0263758 0.050563
10 -0.000166871 0.00192898 1 0.0224339 0.0403489
11 -0.000413415 0.00307309 1 0.0193478 0.0321334
12 -0.00304295 0.00125367 1 0.0147714 0.0252288
13 -0.000990189 0.0044233 1 0.0107594 0.0201771
14 0.00046077 0.00304336 1 0.00602203 0.0138772
15 -0.000460591 0.00207357 1 0.00468087 0.0113887
16 0.000945654 0.000523373 1 0.00379507 0.00693221
17 0.00133455 -6.43657e-05 1 0.00127766 0.00381411
18 0.000644961 0.00207153 1 0.000636567 0.00162359
19 0.00268828 0.00162961 1 -0.000181911 0.00050408
20 0.00354401 0.00178398 1 0.000364503 0.00108629
21 0.00165862 -0.00131153 1 -0.00206495 0.000949273
22 0.00691563 0.000929862 1 -0.00152318 0.000570194
23 0.00655546 -0.00203694 1 -0.00270575 0.00177952
24 0.00499702 -0.00304257 1 -0.00265906 0.00122858
25 0.00220873 -0.00130746 1 -0.0034672 0.000847981
26 0.000543635 0.00022319 1 -0.0050562 0.00117135
27 0.00188917 -0.000359253 1 -0.00505946 0.000752109
28 0.00160734 0.00170618 1 -0.00649769 -0.00101604
29 0.000683522 -0.00142109 1 -0.00707743 -0.00201917
30 -0.000947116 -0.000207329 1 -0.00691535 -0.00187659
31 -0.00259744 9.36679e-05 1 -0.00451574 -0.00199987
32 -0.00156983 -0.00101298 1 -0.00484313 -0.00187517
33 -0.00359798 0.000490789 1 -0.00375762 -0.00251436
34 -0.00180982 0.00296719 1 -0.00582822 -0.00395808
35 -0.000662011 0.0019245 1 -0.00270538 -0.00448409
36 0.00058835 0.00381357 1 0.000575444 -0.00204754
37 -0.00124945 0.00377569 1 -0.000167349 -0.000842886
38 -0.00296541 0.000646786 1 -0.00177903 0.00122757
39 -0.00328129 -0.00227928 1 -0.00270655 0.0043846
40 -0.00482167 0.0025717 1 -0.00403879 0.00458564
41 -0.000425722 -0.0011258 1 -0.00633558 0.00552724
42 0.00268541 -0.00358591 1 -0.00571732 0.00658088
43 0.00321419 -0.00134004 1 -0.00260288 0.00719045
44 -0.00135242 0.00242548 1 -0.00369484 0.00750085
45 8.96193e-08 0.00129032 1 -0.00373728 0.00695975
46 0.000226943 0.0008818 1 -0.0021298 0.00533943
47 0.00133496 0.00283971 1 -0.000843842 0.00383323
48 -0.00146564 0.00115958 1 -0.000505804 0.00280434
49 0.00194578 0.00138686 1 -0.000675722 0.000429986
50 -0.000475359 0.00258433 1 0.00186336 0.000212039
51 -0.00011026 0.00276395 1 0.00230678 -0.000651651
52 -0.00100537 0.00205117 1 0.00302913 -0.00168669
53 -0.00121253 0.00545867 1 0.000941188 -0.00252275
54 -0.00253263 0.000163317 1 -0.00223223 -0.00341291
55 -0.000630834 0.000572657 1 -0.00337419 -0.00292495
56 0.00331223 -0.00203897 1 -0.00130059 -0.00282904
57 0.00297708 -0.000559239 1 0.0025474 -0.00207292
58 0.000491537 -0.00244139 1 0.00361868 -0.000103039
59 -0.000541815 -0.000484703 1 0.00130588 8.21812e-05
60 -0.00415383 0.00111804 1 4.23024e-05 0.00118558
61 0.000440669 0.00296271 1 -0.00171617 0.00231844
62 0.00310015 0.00555316 1 -0.00414302 0.00505413
63 0.00202536 0.00246417 1 -0.000468828 0.00643861
64 0.000132592 0.00461148 1 0.00180049 0.00693128
65 -0.00103983 0.00571119 1 0.00155542 0.00801522
66 -0.00362546 0.00136323 1 0.00182949 0.00813341
67 -0.0032378 0.000535185 1 0.00247548 0.00746826
68 0.000266324 0.00359118 1 -0.00153087 0.00729387
69 -0.000336704 0.000893612 1 -0.00290776 0.00609507
70 0.00565912 -0.00281855 1 -0.00117302 0.00529147
71 0.00257506 -0.00240921 1 -0.000719707 0.00507864
72 0.00465448 -0.000652919 1 -0.00211369 0.00271352
73 0.00605498 0.00308613 1 -0.00373112 0.00117299
74 0.00677821 0.000384482 1 -0.00403311 -0.000717655
75 0.0026288 -0.00347879 1 -0.00338755 -0.00166091
76 0.000193715 -0.00223611 1 0.000574981 -0.00273485
77 7.88525e-05 0.000817853 1 0.000259507 -0.00395052
78 -0.00123878 0.00249594 1 0.000332149 -0.00227351
79 0.000655216 0.00393372 1 -0.000859893 -0.00348025
80 -0.00200426 0.00213711 1 -0.0032321 -0.00520731
81 -0.00190499 0.00521673 1 -0.00345833 -0.00526782
82 -0.000451566 0.00569164 1 -0.00316345 -0.00407862
83 0.0037241 0.00488641 1 -0.00234714 -0.00212842
84 0.00301564 0.00525339 1 -0.00179331 0.000412023
85 0.00461346 0.000365339 1 -0.00269835 0.00113041
