# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
1 0.724405 0.43906 1.00002 0.942276 0.920904
2 0.530802 0.196578 1.00002 0.891103 0.868555
3 0.393079 0.0889828 1.00002 0.845014 0.823204
4 0.29281 0.0404838 1.00003 0.803123 0.782614
5 0.218285 0.0172653 1.00003 0.764918 0.74552
6 0.162939 0.00662678 1.00003 0.729748 0.711489
7 0.122551 0.00271476 1.00003 0.696612 0.679802
8 0.0922818 0.00552925 1.00003 0.666088 0.650203
9 0.0707413 0.00260667 1.00003 0.637641 0.622118
10 0.0528582 0.0052424 1.00003 0.610886 0.59592
11 0.040443 0.00668082 1.00003 0.585632 0.571327
12 0.0299762 0.00584937 1.00003 0.562 0.54841
13 0.0218904 0.0098861 1.00003 0.539758 0.526602
14 0.0176988 0.00848093 1.00003 0.518412 0.506074
15 0.0140269 0.00434858 1.00003 0.498685 0.486414
16 0.0131494 0.00409499 1.00003 0.480098 0.467864
17 0.0111383 0.00738341 1.00003 0.462491 0.450634
18 0.0093833 0.00588262 1.00003 0.446031 0.433809
19 0.00665902 0.00027859 1.00003 0.430397 0.418026
20 0.00342952 -0.00123467 1.00003 0.415599 0.402946
21 0.0018607 -0.00314702 1.00003 0.40101 0.387724
22 -0.000261677 -0.00456882 1.00003 0.387311 0.373688
23 -0.000868416 -0.00408657 1.00003 0.373997 0.359852
24 -0.00186192 -0.00155478 1.00003 0.361615 0.347242
25 -0.00109806 -0.00245691 1.00003 0.349924 0.335708
26 -0.000368037 -0.0029641 1.00003 0.338406 0.324312
27 0.00097114 -0.00429028 1.00003 0.327262 0.313742
28 5.4988e-05 -0.00520073 1.00003 0.316969 0.303514
29 0.000364401 -0.00300152 1.00003 0.307174 0.293743
30 -0.00149208 0.000561286 1.00003 0.297847 0.284343
31 -0.00286026 0.000153871 1.00003 0.288876 0.275189
32 -0.00292553 -0.000519611 1.00003 0.279863 0.266851
33 -0.00272973 0.00137196 1.00003 0.271123 0.258376
34 -0.00218584 0.00433611 1.00003 0.263062 0.250291
35 -0.00178457 0.00416566 1.00003 0.255275 0.242763
36 0.0004901 0.00374993 1.00003 0.247898 0.235277
37 4.29016e-05 0.00473105 1.00003 0.241091 0.228696
38 0.00173259 0.00138027 1.00003 0.234385 0.22213
39 0.00164315 -0.00110579 1.00003 0.227799 0.214808
40 0.00267049 -0.00118478 1.00003 0.221539 0.20822
41 0.00297507 -0.00195804 1.00003 0.21588 0.20216
42 0.0010219 0.00276465 1.00003 0.210186 0.196589
43 0.00109926 0.00619442 1.00003 0.205205 0.19134
44 0.00206859 0.00820655 1.00003 0.199751 0.186277
45 0.00151745 0.00518004 1.00003 0.194589 0.181525
46 0.0006859 0.00205375 1.00003 0.189498 0.176788
47 -0.00366038 -9.14097e-05 1.00003 0.18446 0.171754
48 -0.00485936 -0.00226152 1.00003 0.179303 0.166722
49 -0.00414868 -0.00328006 1.00003 0.174838 0.162276
50 -0.00199729 -5.3994e-05 1.00003 0.170505 0.158288
51 -0.000479233 0.000590387 1.00003 0.166113 0.154965
52 0.00175918 -0.00197051 1.00003 0.161939 0.151306
53 0.00150536 -0.00423623 1.00003 0.157705 0.148005
54 0.000216946 -0.00103512 1.00003 0.153853 0.144585
55 -0.00042847 -0.00311792 1.00003 0.150084 0.141302
56 -0.0010473 -0.000178713 1.00003 0.146148 0.137942
57 -0.00204322 0.00137196 1.00003 0.142574 0.134279
58 -0.00301497 0.00184173 1.00003 0.138757 0.130676
59 -0.00292069 0.00337162 1.00003 0.135371 0.127443
60 -0.0044871 -0.000220286 1.00003 0.131832 0.123856
61 -0.00691164 -0.00189983 1.00003 0.128588 0.120704
62 -0.00865692 -0.00309713 1.00003 0.125592 0.117361
63 -0.0108083 -0.0030805 1.00003 0.122449 0.11434
64 -0.0112724 -0.00424455 1.00003 0.119696 0.111693
65 -0.0107116 -0.00680544 1.00003 0.11765 0.108704
66 -0.0105932 -0.00554162 1.00003 0.11563 0.105947
67 -0.00993566 -0.000311746 1.00003 0.113809 0.103188
68 -0.00794865 0.00397858 1.00003 0.111763 0.100735
69 -0.00625172 0.00363768 1.00003 0.109162 0.0981726
70 -0.00408583 -0.00145085 1.00003 0.106459 0.0954291
