# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
1 0.35208 0.347337 1.00001 0.648056 0.780988
2 0.128705 0.12953 1.00001 0.453267 0.633733
3 0.0473287 0.0510347 1.00001 0.327737 0.519358
4 0.0150687 0.0221326 1.00001 0.242763 0.426632
5 0.00659903 0.0125923 1.00001 0.182736 0.351477
6 0.00283201 0.0043003 1.00001 0.140192 0.290965
7 0.0010647 0.00204163 1.00001 0.109152 0.241982
8 -0.000855353 -0.000336072 1.00001 0.0864966 0.201916
9 0.00188745 -0.00191527 1.00001 0.0705366 0.169507
10 0.00109656 -7.03735e-05 1.00001 0.0560079 0.142711
11 0.000983177 0.00239823 1.00001 0.045661 0.120627
12 0.00129897 0.00114706 1.00001 0.0363343 0.102672
13 0.00163819 -0.00101742 1.00001 0.030642 0.0869048
14 0.000505271 0.00166534 1.00001 0.0247397 0.0725649
15 -0.000260314 0.00224078 1.00001 0.0218234 0.0618256
16 0.00116918 -0.00155351 1.00001 0.0177203 0.0524886
17 -0.000643575 -0.00486794 1.00001 0.0123462 0.044746
18 -0.00334093 -0.00167769 1.00001 0.00932814 0.0380391
19 -0.00276182 -0.0035193 1.00001 0.00561802 0.032479
20 -0.00135013 -0.00318847 1.00001 0.00325998 0.026633
21 -0.000151145 -0.000940103 1.00001 0.000523267 0.0217144
22 -0.00205199 0.00170798 1.00001 -0.000503644 0.0166362
23 -0.00348852 0.000289515 1.00001 0.000722717 0.0129711
24 0.00102394 -0.00144104 1.00001 0.000583029 0.00917039
25 0.00186355 -0.00231827 1.00001 0.000552472 0.00638518
26 0.000890875 0.000429159 1.00001 0.00141742 0.0051719
27 0.000898372 0.00277077 1.00001 0.00223308 0.00376236
28 0.00136222 0.000847154 1.00001 0.00221986 0.00129562
29 -4.33826e-05 -0.000659409 1.00001 0.0015346 -0.00155793
30 0.000340816 -0.000120514 1.00001 -2.98601e-05 -0.00351721
31 0.00246421 0.00162504 1.00001 -0.00229628 -0.00577332
32 -0.00245962 0.00284528 1.00001 -0.00099758 -0.00618442
33 -0.00263532 0.00125015 1.00001 -0.000638183 -0.006775
34 -0.00191752 -4.74118e-05 1.00001 0.000577723 -0.00812683
35 0.00118886 0.00054959 1.00001 0.00412241 -0.00816455
36 0.00257432 -0.000333729 1.00001 0.00147969 -0.00862613
37 0.00364398 -0.000210955 1.00001 0.000347672 -0.00746506
38 0.00104221 0.00321595 1.00001 0.000704575 -0.0070816
39 0.000149654 0.00402242 1.00001 0.000909723 -0.00503406
40 -0.00253692 -0.000290149 1.00001 0.00178929 -0.00467389
41 0.00113779 -0.00097806 1.00001 0.0018212 -0.00412612
42 0.00247593 0.000383235 1.00001 0.000963209 -0.00270339
43 -0.000266874 0.0013256 1.00001 0.000350503 -0.00340453
44 0.00173143 -0.00151742 1.00001 0.000947335 -0.00299664
45 0.00107407 -0.00369315 1.00001 0.00259285 -0.00213661
46 -0.000263125 -0.00317113 1.00001 0.00474017 -0.00286554
47 -0.00144711 -0.000490243 1.00001 0.00406793 -0.00246803
48 -0.00424895 -0.00377563 1.00001 0.00463217 -0.00266123
49 0.00194461 -0.00609194 1.00001 0.00354924 -0.00321797
50 -0.00205808 -0.00226204 1.00001 0.0033355 -0.00336041
51 0.000879162 -0.00124235 1.00001 0.0039568 -0.00250493
52 0.000371271 -0.00237309 1.00001 0.0043974 -0.00238921
53 -0.000511917 -0.00317675 1.00001 0.00625942 -0.00242811
54 -0.00169403 -0.00207366 1.00001 0.00555012 -0.00241905
55 -0.00337747 -0.000721733 1.00001 0.00575417 -0.00187065
56 -0.000622023 -0.00184029 1.00001 0.0073854 -0.00194827
57 0.00310845 -0.0016491 1.00001 0.00707112 -0.00185529
58 0.000608349 0.00169205 1.00001 0.00795417 -0.00156451
59 0.000419061 -0.000377778 1.00001 0.0093731 -0.0010375
60 -0.00352928 0.00253038 1.00001 0.00921276 -0.000261967
61 -0.00391207 0.00457959 1.00001 0.00612199 0.000232588
62 -0.00342901 0.00420142 1.00001 0.00732621 0.0010472
63 -0.0026653 -0.000710018 1.00001 0.00674803 2.76005e-05
64 0.00105861 -0.000743289 1.00001 0.00833868 -0.00157207
65 0.00330055 -0.00358819 1.00001 0.00634334 -0.00147708
66 0.00419264 -0.00116972 1.00001 0.004015 -2.70351e-05
