# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
1 0.817464 0.413654 1.00001 0.8618 0.0800563
2 0.672014 0.162362 1.00001 0.746466 0.063699
3 0.549973 0.0611264 1.00001 0.646532 0.0526499
4 0.446869 0.0230986 1.00001 0.559331 0.0437517
5 0.36507 0.0133348 1.00001 0.483874 0.0361306
6 0.299052 0.0179598 1.00001 0.419126 0.0296478
7 0.242503 0.0174459 1.00001 0.36305 0.0247171
8 0.197001 0.0159042 1.00001 0.315701 0.0208129
9 0.159915 0.0112792 1.00001 0.275727 0.0180995
10 0.128352 0.0112792 1.00001 0.240775 0.0158414
11 0.105207 0.00511256 1.00001 0.210698 0.0137566
12 0.0883735 0.00254312 1.00001 0.186235 0.0121532
13 0.0757485 -0.0010541 1.00001 0.165905 0.0112629
14 0.0673319 -0.00259577 1.00001 0.147868 0.010095
15 0.0594413 -0.00722076 1.00001 0.130706 0.00874757
16 0.055233 -0.00619298 1.00001 0.117105 0.00787674
17 0.0483945 0.00408478 1.00001 0.105433 0.007082
18 0.0410299 0.0133348 1.00001 0.0947442 0.00623209
19 0.0360326 0.0138487 1.00001 0.085302 0.00544325
20 0.0318242 0.00254312 1.00001 0.0766424 0.00498299
21 0.0273529 -2.63256e-05 1.00001 0.0696857 0.00473939
22 0.0223555 -0.00516521 1.00001 0.0631815 0.00443134
23 0.0184102 -0.00156799 1.00001 0.0577491 0.00395553
24 0.015254 -2.63256e-05 1.00001 0.0519192 0.00324671
25 0.0131498 0.00614033 1.00001 0.0461406 0.00286125
26 0.0115717 0.00819588 1.00001 0.0401872 0.00250037
27 0.00867851 0.00614033 1.00001 0.0344005 0.0023704
28 0.00525925 0.003057 1.00001 0.0292589 0.00221297
29 0.00105093 0.00202923 1.00001 0.0248137 0.00187877
30 -0.00263134 0.00151534 1.00001 0.0220364 0.00140452
31 -0.00368342 0.00819588 1.00001 0.0189017 0.00118656
32 -0.00420946 0.00408478 1.00001 0.0170448 0.00121035
33 -0.00578758 0.00357089 1.00001 0.0151559 0.000915766
34 -0.00683966 0.00614033 1.00001 0.0129447 0.000929756
35 -0.00683966 0.00665422 1.00001 0.0108988 0.00109359
36 -0.00552456 0.00254312 1.00001 0.00940365 0.00116655
37 -0.00526154 -2.63256e-05 1.00001 0.00958455 0.00115518
38 -0.00289436 -0.00413743 1.00001 0.0105913 0.00118159
39 -0.00184228 -0.0010541 1.00001 0.00966288 0.00148807
40 -0.00236832 -0.0010541 1.00001 0.0100171 0.00169519
41 -0.00368342 -0.00156799 1.00001 0.00884914 0.00145447
42 -0.00394644 -0.00156799 1.00001 0.00694904 0.00129809
43 -0.00289436 0.00100145 1.00001 0.00620951 0.00107646
44 -0.0021053 -2.63256e-05 1.00001 0.00468728 0.000688124
45 -0.000527186 -2.63256e-05 1.00001 0.00227976 0.000199366
46 -1.14623e-06 -0.00310965 1.00001 0.000501795 -0.000132486
47 -0.000264166 0.00100145 1.00001 -0.00131935 -0.000388241
48 -0.000264166 0.000487563 1.00001 -0.00197252 -0.000451918
49 -1.14623e-06 -0.00259577 1.00001 -0.00127617 -0.000373727
50 -0.000264166 -0.00208188 1.00001 -0.0001237 -0.00031005
51 -0.000790206 -0.00156799 1.00001 0.000529464 -0.000245327
52 -0.000527186 -0.00208188 1.00001 0.00132838 -7.70468e-05
53 0.000524893 -0.00310965 1.00001 0.00151731 0.000129544
54 0.00157697 -0.00208188 1.00001 0.000966721 7.77655e-05
55 0.00315509 -0.000540214 1.00001 -0.000315991 -9.05145e-05
56 0.00368113 -2.63256e-05 1.00001 -0.00153362 -0.000284684
57 0.00262905 -0.00156799 1.00001 -0.00274094 -0.000323256
58 0.000787913 0.000487563 1.00001 -0.00393887 -0.000321948
59 0.000524893 0.00100145 1.00001 -0.00316782 -0.000385625
60 -0.00105323 0.003057 1.00001 -0.00177513 -0.000412038
61 -0.0021053 -2.63256e-05 1.00001 -0.00120092 -0.000361828
62 -0.00368342 -2.63256e-05 1.00001 -0.000839263 -0.000259317
63 -0.00552456 0.00100145 1.00001 -0.000658504 -0.000258794
64 -0.00789174 -2.63256e-05 1.00001 -0.000990304 -0.000181127
65 -0.00815476 -0.00413743 1.00001 -0.00128929 -0.000284422
66 -0.00789174 -0.00259577 1.00001 -0.00209191 -0.000271478
67 -0.00552456 0.000487563 1.00001 -0.00198282 -0.00011745
68 -0.00289436 0.00254312 1.00001 -0.00215418 -0.000221007
69 -0.000527186 0.000487563 1.00001 -0.00246113 -0.000400139
70 0.00157697 0.00100145 1.00001 -0.00252992 -0.000413084
71 0.00315509 -2.63256e-05 1.00001 -0.00213448 -0.00043845
72 0.00236603 -0.000540214 1.00001 -0.00106026 -0.000347576
73 0.00210301 -0.00310965 1.00001 -0.000820046 -0.000437927
74 0.00210301 -0.00310965 1.00001 -0.000442178 -0.000567112
75 0.00210301 -0.0010541 1.00001 -0.00108724 -0.000567373
76 0.00183999 -0.000540214 1.00001 -0.00196441 -0.000528539
77 0.00262905 -0.00310965 1.00001 -0.0020076 -0.000541745
78 0.00236603 0.00100145 1.00001 -0.00260947 -0.000619413
79 0.000524893 -0.000540214 1.00001 -0.00386452 -0.000605945
80 -0.000790206 -0.000540214 1.00001 -0.00558379 -0.000657462
81 -0.0021053 -0.000540214 1.00001 -0.00628014 -0.000605684
82 -0.00131625 -0.00156799 1.00001 -0.0062721 -0.000476238
83 -0.00131625 -0.0010541 1.00001 -0.00720056 -0.000592739
84 -0.00236832 0.00100145 1.00001 -0.00728693 -0.000722185
85 -0.00263134 0.00202923 1.00001 -0.00686588 -0.000618628
86 -0.00263134 0.00665422 1.00001 -0.00566212 -0.000424982
87 -0.00184228 0.00511256 1.00001 -0.00441518 -0.000283638
88 -0.00157926 0.00254312 1.00001 -0.00297931 -0.000219438
89 -0.000790206 0.00151534 1.00001 -0.0016379 -0.000194333
90 0.000787913 -0.000540214 1.00001 -0.00144897 -9.0776e-05
91 0.00157697 0.00151534 1.00001 -0.00176745 -6.54098e-05
92 0.00315509 0.000487563 1.00001 -0.00310137 -9.10375e-05
93 0.00394415 -0.00259577 1.00001 -0.00268843 -0.000296582
94 0.00473321 -0.00413743 1.00001 -0.000186517 -0.000231859
95 0.00447019 -0.000540214 1.00001 0.00206811 -0.000193025
96 0.00289207 0.00614033 1.00001 0.00377495 -0.000153668
97 0.00183999 0.00459867 1.00001 0.00571083 -0.000166352
98 0.000787913 0.007682 1.00001 0.0060887 -8.86839e-05
99 -0.00105323 0.00511256 1.00001 0.00719806 2.78176e-05
100 0.511835 0.942445 -18.2344 6.91002e+08 -7.54778e-05
